user_id,amount,hour,day_of_week,merchant_category,device_type,distance_from_home_km,is_foreign,is_high_risk_merchant,has_history_of_chargeback,is_fraud
2259,127469.74,22,2,grocery,mobile,16.88,0,0,0,0
3915,43881.27,2,2,government,tablet,11.13,0,0,0,0
3857,139981.99,6,5,restaurants,desktop,2.25,0,0,0,0
1246,140283.28,11,1,telecom,desktop,1.66,0,0,0,0
2162,110156.77,15,1,telecom,desktop,9.67,0,0,0,0
3092,45739.64,12,6,insurance,mobile,25.32,0,0,0,0
2870,183306.33,14,5,fuel,desktop,3.06,0,0,0,0
3487,31583.99,23,3,utilities,mobile,2.34,0,0,0,0
3187,74577.99,10,5,restaurants,mobile,25.9,0,0,0,0
4754,358581.58,17,3,grocery,mobile,3.87,0,0,0,1
3789,190103.2,13,1,grocery,mobile,0.68,0,0,0,0
3844,167358.71,13,6,fashion,desktop,22.85,0,0,0,0
4561,69618.74,22,5,fashion,mobile,17.85,0,0,0,0
4837,85250.96,2,4,electronics,mobile,5.12,0,1,0,1
1722,173229.3,5,3,education,tablet,2.47,0,0,0,0
3096,181233.82,16,4,restaurants,desktop,19.89,0,0,0,0
3226,341082.69,7,0,grocery,desktop,5.49,0,0,0,1
1100,134476.6,23,2,fuel,mobile,4.15,0,0,0,0
3397,122805.97,8,2,electronics,desktop,10.83,0,1,0,1
3443,108594.71,9,6,education,desktop,0.77,0,0,0,0
2753,236377.36,12,1,fuel,mobile,6.51,0,0,0,1
1074,559052.31,10,0,grocery,desktop,5.78,0,0,0,1
2617,183612.6,8,3,telecom,mobile,2.88,0,0,0,0
2764,148209.78,12,4,restaurants,mobile,9.5,0,0,0,0
3275,307277.62,23,0,grocery,mobile,16.47,0,0,0,1
1081,817886.15,5,1,gaming,mobile,7.67,0,0,0,1
4951,207060.1,0,2,restaurants,mobile,4.16,0,0,0,1
1769,381632.34,2,6,utilities,mobile,0.62,0,0,0,1
1065,694459.34,0,2,utilities,mobile,13.76,0,0,0,1
2779,178997.8,21,4,grocery,mobile,6.59,0,0,0,0
2804,204170.87,21,4,jewelry,desktop,5.72,0,1,0,1
1099,126705.31,5,5,grocery,desktop,2.17,0,0,0,0
4532,78896.48,23,3,grocery,mobile,19.45,0,0,0,0
2611,139993.61,23,1,healthcare,tablet,12.44,0,0,0,0
4200,186261.96,15,6,fuel,mobile,0.98,0,0,0,0
3291,203400.63,16,3,electronics,mobile,19.74,0,1,0,1
3252,783010.38,6,0,crypto,mobile,16.67,0,1,0,1
4612,89797.7,17,5,education,mobile,0.05,0,0,0,0
4459,73797.79,7,3,grocery,desktop,15.34,0,0,0,0
2599,408853.85,8,0,insurance,desktop,2.35,0,0,0,1
3016,89369.42,11,5,fuel,mobile,14.07,0,0,0,0
4699,86029.5,12,2,restaurants,desktop,3.58,0,0,0,0
4939,25206.27,16,2,healthcare,mobile,2.51,0,0,0,0
4490,121608.28,6,4,crypto,desktop,8.5,1,1,0,1
3072,83078.02,15,0,restaurants,mobile,8.43,0,0,0,0
2875,211395.19,13,1,telecom,mobile,3.45,0,0,0,1
4010,177282.19,23,1,grocery,mobile,9.03,0,0,0,0
3840,20056.95,1,1,gaming,mobile,1.47,0,0,0,0
1557,114416.33,1,2,grocery,mobile,2.77,0,0,0,1
1165,1129089.67,21,0,healthcare,mobile,11.02,1,0,1,1
2443,1312488.13,13,4,insurance,mobile,6.24,0,0,1,1
4847,129400.32,0,2,electronics,mobile,2.65,0,1,0,1
3892,1145237.32,10,2,travel,mobile,0.62,1,1,0,1
4683,61866.54,19,6,utilities,desktop,11.69,0,0,0,0
4387,654718.94,11,4,insurance,mobile,0.96,0,0,0,1
3780,65438.03,12,5,utilities,mobile,9.62,0,0,0,0
2335,185592.15,9,3,electronics,desktop,12.66,0,1,0,1
4329,129206.93,13,3,fashion,desktop,3.24,0,0,0,0
3609,390510.85,3,6,gaming,mobile,1.26,0,0,0,1
4646,95603.55,22,0,healthcare,mobile,0.68,0,0,1,1
1691,196707.51,22,6,telecom,mobile,13.88,0,0,0,0
2187,245895.8,12,4,gaming,desktop,18.33,0,0,0,1
4737,106095.58,6,4,fuel,mobile,3.11,0,0,0,0
2450,141954.9,22,5,healthcare,mobile,2.6,0,0,0,0
4755,331704.52,20,3,education,mobile,5.77,0,0,0,1
2122,18210.2,2,6,government,mobile,27.79,0,0,0,0
1309,1029361.85,19,5,electronics,tablet,21.13,0,1,0,1
1221,585743.45,18,4,telecom,mobile,11.43,0,0,0,1
2613,109311,6,1,grocery,mobile,0.44,0,0,0,0
4848,50604.27,20,5,grocery,mobile,20.31,0,0,1,1
2693,105539.48,15,1,restaurants,mobile,13.91,0,0,0,0
4592,14748.27,12,3,fashion,desktop,0.58,0,0,0,0
1461,678917.59,4,2,restaurants,mobile,13.58,0,0,0,1
1795,104561.74,23,3,restaurants,mobile,42.3,0,0,0,0
2213,143560.95,7,1,grocery,mobile,3.57,0,0,0,0
4497,83460.65,18,3,restaurants,tablet,0.79,0,0,0,0
3597,150047.4,18,6,fashion,mobile,0.54,0,0,0,0
4298,13469.24,1,6,education,mobile,15.13,0,0,0,0
3483,68938.97,22,4,grocery,mobile,9.49,0,0,0,0
4478,397801.57,18,6,fashion,mobile,5.66,0,0,0,1
3740,60513.64,8,5,travel,mobile,4.46,0,1,0,1
1124,106354.54,16,3,electronics,tablet,11.96,0,1,0,1
1476,39645.78,10,5,gaming,mobile,17.11,0,0,0,0
1898,55663.12,13,1,education,mobile,5.96,0,0,0,0
4942,1737650.65,8,1,restaurants,mobile,4.57,0,0,0,1
2396,73463.3,2,5,restaurants,mobile,8.71,0,0,0,1
4628,129908.28,19,6,fashion,desktop,7.26,0,0,1,1
2497,90900.77,5,0,education,desktop,9.35,0,0,0,0
3102,137372.47,5,1,fashion,desktop,31.32,0,0,0,0
3095,48496.07,20,6,education,mobile,1.24,0,0,0,0
3846,51764.61,11,3,grocery,mobile,1.61,0,0,0,0
2199,12939.7,20,3,travel,mobile,2.58,0,1,1,1
4938,175506.82,9,0,restaurants,desktop,4.32,0,0,0,0
1780,151686.65,20,6,fashion,mobile,0.06,0,0,0,0
1356,797424.16,11,2,restaurants,mobile,18.13,0,0,0,1
4498,105615.01,6,5,government,tablet,5.33,0,0,0,0
3819,833959.1,19,0,jewelry,mobile,1.97,0,1,0,1
1100,83149.4,17,3,restaurants,desktop,1.85,0,0,0,0
3951,125651.21,8,3,restaurants,mobile,10.11,0,0,0,0
4204,110394.98,11,6,fuel,mobile,3.23,0,0,0,0
2119,185558.95,13,3,utilities,desktop,38.09,0,0,0,0
3574,592553.6,19,4,travel,mobile,1.16,0,1,0,1
3111,190895.02,22,6,utilities,mobile,16.86,0,0,0,0
4193,72976.92,18,6,gaming,desktop,3.21,0,0,0,0
4935,30007.82,5,3,crypto,desktop,2.89,0,1,0,1
1785,249600.92,16,6,electronics,mobile,21.94,0,1,0,1
3675,77072.14,5,1,fashion,desktop,2.01,0,0,0,0
2797,81632.16,18,2,restaurants,desktop,2.35,0,0,0,0
4095,132769.29,2,2,insurance,mobile,17.61,0,0,0,1
3646,1358019.44,19,6,telecom,mobile,1.86,0,0,0,1
3852,144878.16,14,4,fashion,mobile,15.32,0,0,0,0
3380,438408.49,21,6,fuel,mobile,19.73,0,0,0,1
3088,26867.93,1,6,education,desktop,7.61,0,0,0,0
2240,140231.82,12,6,telecom,mobile,5.08,0,0,0,0
2959,125548.29,13,1,jewelry,mobile,12.99,0,1,0,1
3598,60018.96,23,4,grocery,desktop,5.29,1,0,0,1
2561,1268191.03,9,4,travel,mobile,0.1,0,1,0,1
2638,798405.22,19,2,utilities,mobile,22.91,0,0,0,1
3755,57473.35,10,2,fuel,mobile,12.08,0,0,0,0
2672,883796.45,0,1,utilities,mobile,11.87,0,0,1,1
4461,99649.8,18,1,insurance,mobile,6.84,0,0,0,0
1714,230243.66,19,1,education,mobile,7.19,0,0,0,1
4198,489426.93,23,3,travel,mobile,30.85,0,1,0,1
2108,80175.51,6,3,utilities,desktop,5.98,0,0,0,0
4567,704093.98,3,1,fuel,mobile,6.41,0,0,0,1
2890,88499.58,13,2,jewelry,mobile,0.97,0,1,0,1
1648,92781.55,8,0,restaurants,mobile,3.19,0,0,0,0
2968,188991.83,12,1,education,mobile,16.03,0,0,0,0
1634,382222.47,3,5,utilities,desktop,7.95,0,0,0,1
2037,57157.12,5,3,fashion,mobile,4.41,0,0,0,0
4893,379019.5,3,0,fuel,mobile,15.08,0,0,0,1
2845,250931.41,23,3,restaurants,desktop,21.77,0,0,0,1
2855,71274.59,6,1,restaurants,mobile,20.38,0,0,0,0
2465,270707.82,22,6,restaurants,desktop,3.06,0,0,1,1
3206,45778.65,15,6,restaurants,desktop,10.13,0,0,0,0
1811,195091.5,4,6,travel,mobile,3.84,0,1,0,1
2751,56476.52,17,2,fashion,desktop,2.02,0,0,0,0
2709,89521.31,20,0,travel,mobile,1.07,0,1,0,1
3153,21627.31,17,1,utilities,mobile,3.9,0,0,0,0
4246,31814.73,7,0,fuel,desktop,3.68,0,0,0,0
3641,107637.72,15,1,education,desktop,30.96,0,0,0,0
3267,229845.26,1,6,fuel,desktop,4.36,0,0,0,1
4439,53422.12,19,2,crypto,mobile,9.02,0,1,0,1
4416,393534.54,17,1,gaming,mobile,5.34,0,0,0,1
2835,63402.87,19,2,utilities,mobile,12.73,1,0,0,1
2161,162955.56,5,0,crypto,mobile,3.66,0,1,0,1
1495,177159.35,5,0,grocery,mobile,4.02,0,0,0,0
4306,155624.17,23,4,grocery,desktop,0.94,0,0,0,0
2354,173562.13,5,1,restaurants,mobile,10.59,0,0,0,0
3011,281920.29,5,3,insurance,tablet,5.65,1,0,0,1
4922,85314.87,6,6,education,desktop,0.76,0,0,0,0
2747,504952.91,14,2,electronics,mobile,2.1,0,1,0,1
2466,636419.93,10,6,jewelry,mobile,2.02,0,1,0,1
3744,313412.98,8,4,gaming,mobile,3.35,0,0,0,1
4491,1469119.09,19,5,utilities,desktop,2.23,1,0,0,1
1985,60475.46,13,3,crypto,tablet,0.01,0,1,0,1
4681,149229.85,1,2,utilities,mobile,10.19,0,0,0,1
2957,66168.43,11,6,education,desktop,10.64,0,0,0,0
3599,300515.61,3,2,government,desktop,0.9,0,0,0,1
1161,11338.63,13,2,telecom,mobile,4.73,0,0,0,0
4367,296301.7,21,1,fashion,mobile,10.74,0,0,0,1
3180,87657.13,2,4,electronics,mobile,11.65,0,1,0,1
4370,152490.09,23,0,education,mobile,8.55,0,0,0,0
1454,592550.28,10,6,grocery,mobile,15.54,0,0,1,1
3699,5642524.26,3,3,electronics,mobile,9.21,0,1,0,1
4370,387966.9,3,2,education,mobile,3.16,0,0,0,1
1469,274216.23,13,3,crypto,mobile,3.53,0,1,0,1
1614,85198.67,3,1,travel,mobile,19.49,0,1,0,1
2389,136931.74,18,0,telecom,mobile,13.14,1,0,0,1
1751,132206.55,6,2,grocery,desktop,0.36,0,0,0,0
3380,117574.48,14,2,government,mobile,5.6,0,0,0,0
1585,75694.34,11,5,fashion,desktop,7.46,0,0,0,0
4843,354437.39,1,0,gaming,mobile,12.18,0,0,0,1
3311,604055.74,17,4,jewelry,mobile,5.94,0,1,0,1
4960,140297.39,12,0,fashion,desktop,6.81,0,0,0,0
1048,533572.97,13,0,travel,mobile,21.52,0,1,1,1
4728,86916.77,18,4,telecom,mobile,4.97,0,0,0,0
1004,17637.5,6,0,fashion,mobile,8.2,0,0,0,0
4303,117707.28,6,2,grocery,mobile,11.54,0,0,0,0
2618,127514.56,18,3,utilities,tablet,17.62,0,0,0,0
1133,248259.64,3,0,fuel,mobile,3.75,0,0,0,1
3555,44926.24,12,4,fashion,mobile,0.45,0,0,0,0
4377,192502.73,17,6,fuel,mobile,3.19,0,0,0,0
3725,138106.19,7,0,utilities,desktop,16.69,0,0,0,0
2873,173612.76,22,0,telecom,mobile,2.35,0,0,0,0
1423,544960.57,15,2,education,desktop,0.9,0,0,1,1
4743,108984.81,2,5,restaurants,desktop,6.29,0,0,0,1
2824,394563.74,18,4,restaurants,mobile,0.18,0,0,0,1
3922,86262.73,16,1,fashion,desktop,3.98,0,0,0,0
2589,228428.45,13,3,telecom,desktop,15.56,0,0,0,1
2320,1798935.36,3,5,restaurants,mobile,20.62,1,0,1,1
3677,213710.06,11,3,electronics,mobile,0.88,0,1,0,1
2289,272758.75,4,3,restaurants,desktop,5.07,0,0,1,1
3209,172798.53,19,6,telecom,desktop,5.94,0,0,0,0
4014,203843.85,23,2,fashion,desktop,11.04,0,0,0,1
1982,241088.44,23,3,travel,mobile,25.65,0,1,0,1
3830,141799.69,20,5,fashion,mobile,12.04,0,0,0,0
3203,973806.63,2,4,education,mobile,0.74,0,0,0,1
4208,199029.02,15,4,restaurants,mobile,7.81,0,0,0,0
3182,213658.6,9,2,restaurants,mobile,8.45,0,0,0,1
2283,118838.57,7,0,education,mobile,4.36,0,0,0,0
4959,1156053.05,16,0,fuel,desktop,9.32,0,0,0,1
3611,47442.8,2,6,fashion,mobile,13.58,0,0,0,0
2868,947953.79,21,5,crypto,mobile,6.75,0,1,0,1
2276,208006.3,14,0,restaurants,mobile,0.43,0,0,0,1
3720,251504.11,7,2,restaurants,desktop,16.1,0,0,0,1
2038,101866.73,4,5,utilities,mobile,1.95,1,0,0,1
4570,247471.97,19,5,education,mobile,12.95,0,0,0,1
2232,122566.1,6,6,electronics,mobile,18,0,1,0,1
4122,121304.5,8,3,healthcare,desktop,6.69,0,0,0,0
1447,480355.86,23,4,telecom,mobile,1.48,0,0,0,1
4611,312277.54,11,0,electronics,mobile,6.82,0,1,0,1
1254,59271.96,5,5,healthcare,mobile,25.98,0,0,0,0
3434,105911.32,11,0,fuel,mobile,2.34,0,0,0,0
1473,69283.42,5,5,utilities,desktop,5.91,0,0,0,0
4709,380490.26,14,1,electronics,mobile,5.03,0,1,0,1
2000,389256.72,21,1,fashion,mobile,6.2,0,0,0,1
1286,82377.5,0,6,crypto,tablet,4.04,0,1,0,1
4534,55501.27,7,1,insurance,mobile,3.69,0,0,0,0
2145,386249.63,21,6,crypto,desktop,3.04,0,1,1,1
1997,641697.07,13,4,utilities,mobile,13.9,0,0,0,1
1185,132608.27,18,3,grocery,mobile,1.75,0,0,0,0
3819,61760.3,12,3,crypto,mobile,17.22,0,1,0,1
3902,1569431.23,14,1,restaurants,desktop,12.5,0,0,0,1
1465,94710.47,23,3,fuel,mobile,8.97,0,0,0,0
2884,113666.01,14,0,grocery,mobile,2.62,0,0,0,0
2240,222621.77,10,4,electronics,mobile,5.78,0,1,0,1
3088,394655.87,5,4,government,mobile,4.97,0,0,0,1
2453,441687.82,0,3,restaurants,desktop,14.49,0,0,0,1
4697,58321.61,11,2,telecom,mobile,6.63,0,0,0,0
2691,35790.43,6,2,grocery,desktop,12.45,0,0,0,0
1395,100073.1,13,3,jewelry,mobile,14.4,0,1,0,1
1976,259087.82,2,2,gaming,desktop,21.22,0,0,0,1
3387,1233358.42,3,6,fashion,mobile,7.29,0,0,1,1
1779,184049.18,22,0,fuel,mobile,12.78,0,0,0,0
4870,34850.04,4,2,gaming,mobile,3.21,0,0,0,0
1019,54579.97,17,5,electronics,mobile,3.32,0,1,0,1
2288,67521.33,13,4,grocery,tablet,10.49,0,0,0,0
4927,484302.51,22,6,travel,mobile,9.36,1,1,0,1
4394,181680.36,18,5,grocery,desktop,3.45,0,0,0,0
3070,243494.61,22,1,fashion,mobile,15.27,0,0,0,1
3510,321283.87,21,4,gaming,desktop,5.48,1,0,0,1
3595,68484.13,19,5,gaming,mobile,2.28,0,0,0,0
4806,68607.8,3,2,fashion,mobile,17.48,0,0,0,1
1897,313688.54,6,0,insurance,tablet,11.14,0,0,1,1
1840,35609.49,16,5,fashion,mobile,5.81,0,0,0,0
3981,186053.63,9,3,telecom,tablet,15.49,0,0,0,0
1861,60812.44,12,3,grocery,mobile,13.21,0,0,0,0
3599,164326.72,21,4,government,mobile,0.76,0,0,0,0
1373,208146.57,16,5,fuel,desktop,3.84,0,0,0,1
3499,621934.77,0,4,utilities,mobile,5.33,0,0,0,1
2075,48555,19,0,fuel,mobile,11.32,0,0,1,1
4979,751144.19,21,5,gaming,mobile,6.22,0,0,0,1
4263,75668.61,14,1,grocery,mobile,6.2,0,0,0,0
3309,190084.11,5,1,grocery,mobile,0.31,0,0,0,0
1837,70871.21,9,2,utilities,tablet,10.28,0,0,0,0
3610,92964.98,9,6,fashion,mobile,2.72,0,0,0,0
2948,113107.42,17,3,restaurants,mobile,3.86,0,0,0,0
2479,356074.15,20,4,electronics,desktop,6.52,0,1,0,1
2537,72420.82,20,2,healthcare,desktop,1.45,0,0,0,0
4786,126474.57,1,0,restaurants,mobile,27.43,0,0,0,1
3169,49562.62,14,1,healthcare,mobile,4.55,0,0,0,0
2074,40132.16,13,5,fuel,mobile,0.76,0,0,0,0
1105,60369.22,13,1,grocery,mobile,5.92,0,0,0,0
1748,837067.45,21,5,government,mobile,26.73,0,0,0,1
3034,113214.49,12,4,grocery,mobile,19.66,0,0,0,0
1198,78335.4,18,4,telecom,mobile,1.78,0,0,1,1
1602,109472.02,11,3,fuel,desktop,14.08,0,0,0,0
3123,724013.98,7,4,gaming,desktop,5.03,0,0,0,1
3261,106020.05,15,4,travel,mobile,3.98,0,1,1,1
3359,27977.64,9,4,government,mobile,6.09,0,0,0,0
1930,160806.69,7,5,healthcare,mobile,1.93,0,0,0,0
4074,125201.35,8,4,fashion,desktop,9.11,0,0,0,0
3701,392467.16,2,6,utilities,mobile,9.69,0,0,0,1
1444,83570.21,9,1,telecom,mobile,1.29,0,0,0,0
1902,98343.38,8,4,restaurants,mobile,29.07,0,0,0,0
3863,138189.19,5,0,fashion,mobile,4.56,0,0,0,0
1370,62940.56,16,0,travel,mobile,3.29,0,1,0,1
4220,457501.81,19,5,fashion,mobile,4.88,0,0,0,1
3474,337234.81,17,4,telecom,mobile,14.98,0,0,0,1
2756,111470.66,0,3,jewelry,mobile,3.5,0,1,0,1
3123,131618.91,21,2,utilities,mobile,5.46,0,0,0,0
1800,71977.6,9,4,restaurants,mobile,7.16,0,0,0,0
2640,278577.05,17,4,utilities,desktop,17.85,0,0,0,1
3529,212236.81,3,0,grocery,mobile,12.02,0,0,0,1
4784,167171.13,9,2,restaurants,desktop,4.44,0,0,0,0
1210,174053.49,12,0,fuel,mobile,1.45,0,0,0,0
1076,268714.16,15,5,crypto,mobile,15.52,0,1,0,1
4799,59478.63,22,1,restaurants,mobile,2.15,0,0,0,0
3135,92168.18,13,3,restaurants,mobile,10.26,0,0,0,0
4899,69695.93,19,5,fashion,mobile,22.57,0,0,0,0
3541,178302.26,10,3,healthcare,mobile,5.37,0,0,1,1
2823,94838.29,6,5,education,mobile,0.62,0,0,0,0
3951,406186.23,23,6,fashion,mobile,11.18,0,0,1,1
1071,423221.98,5,0,fuel,mobile,4.47,0,0,0,1
4665,230417.96,23,4,gaming,desktop,0.18,0,0,0,1
2375,36305.03,13,2,electronics,desktop,8.16,0,1,0,1
1740,146514.92,12,4,utilities,mobile,2.14,0,0,0,0
3026,164789.86,7,2,fuel,mobile,13.37,0,0,0,0
4061,104153.38,16,2,electronics,desktop,2.41,0,1,0,1
1604,192040.42,20,1,grocery,mobile,17.2,0,0,0,0
2322,165275.41,20,5,restaurants,mobile,14.5,0,0,0,0
1137,749671.77,2,1,utilities,tablet,1.8,0,0,0,1
2795,491404.82,5,0,utilities,mobile,2.92,0,0,0,1
2486,142358.28,21,3,grocery,mobile,6.48,0,0,0,0
3259,643465.8,12,1,restaurants,mobile,2.51,0,0,0,1
4918,366352.87,5,3,telecom,desktop,15.59,0,0,0,1
1772,187706.16,22,0,grocery,mobile,6.55,0,0,0,0
3587,1043200.44,0,1,travel,mobile,13.61,0,1,0,1
4293,66299.57,18,5,grocery,desktop,4.45,0,0,0,0
4106,954377.16,19,3,grocery,mobile,5.37,0,0,0,1
2915,112240.07,15,5,travel,desktop,4.04,0,1,0,1
3841,1204222.93,15,3,restaurants,mobile,6.66,0,0,0,1
1206,960225.34,20,6,utilities,mobile,9.2,0,0,0,1
2607,137906.16,12,2,crypto,mobile,0.52,1,1,0,1
3982,133212.51,13,0,restaurants,mobile,4.08,0,0,0,0
2817,46167.09,13,2,fashion,mobile,0.83,0,0,0,0
1388,722171.38,0,5,fashion,mobile,1.32,0,0,0,1
4351,39306.31,10,4,telecom,desktop,0.45,0,0,0,0
4341,228979.57,1,2,education,mobile,17.58,0,0,0,1
4873,98192.32,2,4,restaurants,mobile,18.59,1,0,0,1
2356,74635.26,14,3,restaurants,mobile,7.25,0,0,0,0
4395,93475.43,15,3,utilities,mobile,11.76,0,0,0,0
2863,125782.35,20,1,gaming,mobile,8.1,0,0,0,0
3735,80539.05,16,0,insurance,mobile,2.94,0,0,0,0
4447,215403.26,15,6,grocery,mobile,4.09,0,0,1,1
2234,186806.44,20,2,grocery,tablet,9.39,0,0,0,0
4450,179014.4,8,1,healthcare,mobile,1.32,0,0,0,0
1873,731522.99,23,4,telecom,desktop,0.82,0,0,0,1
1796,109140.85,19,6,fashion,tablet,9.88,0,0,0,0
1755,434701.71,16,4,grocery,mobile,10.21,0,0,0,1
3024,143472.14,9,3,utilities,mobile,4.8,0,0,0,0
4012,14171.42,5,1,grocery,mobile,0.07,0,0,0,0
1040,164584.85,7,2,restaurants,mobile,5.1,0,0,0,0
4905,65649.68,10,3,restaurants,mobile,19.71,0,0,0,0
4247,283355.36,10,1,utilities,mobile,0.02,0,0,0,1
1448,57845.19,15,0,telecom,desktop,2.04,0,0,0,0
1809,575038.11,0,4,utilities,mobile,0.17,0,0,0,1
1169,315009.07,0,2,gaming,mobile,5.21,0,0,0,1
1612,118377.09,16,3,restaurants,mobile,7.3,0,0,0,0
4833,178717.26,20,6,grocery,desktop,5.63,0,0,0,0
4972,138399.18,10,3,fuel,desktop,18.11,0,0,0,0
4944,287908.74,14,5,restaurants,mobile,13.13,0,0,0,1
1458,261549.6,10,5,fashion,mobile,6.7,0,0,0,1
4060,252653.66,18,4,fashion,mobile,10.4,0,0,0,1
4386,206608.58,6,5,education,desktop,0.16,0,0,0,1
2353,207284.2,17,6,education,mobile,27.09,0,0,0,1
3542,485775.76,12,4,grocery,mobile,7.14,0,0,0,1
1826,264018.85,10,6,telecom,mobile,5.66,0,0,0,1
1984,177950.34,15,5,crypto,tablet,0.42,0,1,0,1
1162,32908.67,18,3,restaurants,desktop,6.93,0,0,0,0
2573,140113.13,9,6,restaurants,mobile,15.63,0,0,0,0
2857,487942.89,11,3,restaurants,desktop,18.8,0,0,0,1
4329,774565.13,11,4,utilities,mobile,5.05,0,0,0,1
2654,1221940.94,5,6,crypto,mobile,24.21,0,1,1,1
4974,25227.85,0,5,utilities,mobile,8.32,0,0,0,0
1327,40567.08,5,3,gaming,mobile,0.62,0,0,0,0
1791,142566.61,16,0,utilities,mobile,5.26,0,0,0,0
4322,952717.99,20,3,grocery,desktop,16.07,0,0,1,1
4996,90959.7,11,3,restaurants,desktop,1.6,0,0,0,0
4101,194014.16,2,2,grocery,mobile,6.49,0,0,1,1
4415,175501.01,14,1,utilities,desktop,0.53,0,0,0,0
3236,62632.63,8,5,restaurants,mobile,4.64,0,0,0,0
4146,41576.36,5,0,grocery,desktop,8.17,0,0,0,0
3969,390232.8,5,3,grocery,mobile,2.4,0,0,0,1
4690,200518.04,3,4,restaurants,desktop,3.91,0,0,0,1
2189,126682.9,14,0,restaurants,desktop,6.49,0,0,0,0
1993,227817.57,10,1,jewelry,desktop,6.95,0,1,0,1
1339,55747.78,19,3,fashion,mobile,4.05,0,0,1,1
4443,95588.61,6,5,fashion,mobile,15.36,0,0,0,0
1176,93115.21,22,5,travel,mobile,8.21,0,1,0,1
3778,101031.75,9,2,restaurants,mobile,11.86,0,0,0,0
3373,399503.9,11,4,fashion,mobile,3.2,0,0,0,1
4882,47646.98,5,0,fuel,desktop,1.14,0,0,0,0
3212,164898.59,23,0,grocery,mobile,0.92,0,0,0,0
1985,858050.68,21,6,utilities,mobile,0.18,0,0,0,1
4653,482488.13,17,4,utilities,tablet,13.77,0,0,0,1
2497,141461.05,19,6,fuel,mobile,11.14,0,0,0,0
4292,520085.47,4,4,fuel,desktop,4.2,0,0,0,1
2851,183981.12,14,2,government,mobile,9.39,0,0,0,0
3922,154339.33,18,1,healthcare,mobile,5.54,1,0,0,1
3324,612905.2,16,5,grocery,mobile,2.36,0,0,0,1
1179,62288.18,16,5,utilities,mobile,0.47,0,0,0,0
2728,509403.37,13,0,jewelry,mobile,9.42,0,1,0,1
3221,79145.48,23,6,restaurants,mobile,8.84,0,0,0,0
3914,1154857.85,8,5,fashion,mobile,13.63,0,0,0,1
4363,190338.09,21,0,grocery,desktop,15.47,0,0,0,0
4551,76831.44,10,5,grocery,desktop,8.91,0,0,0,0
3187,59979.95,11,3,education,tablet,10.39,0,0,0,0
4664,217305.62,10,2,grocery,mobile,4.12,0,0,0,1
3268,333094.77,6,4,healthcare,mobile,4.19,0,0,0,1
1812,307782.26,6,1,fuel,mobile,1.25,0,0,0,1
2412,106865.82,12,6,grocery,mobile,27.62,0,0,0,0
2252,2831.13,14,3,grocery,mobile,12.81,0,0,0,0
4696,971518.32,16,3,utilities,mobile,8.35,0,0,0,1
3777,106010.09,11,6,grocery,mobile,2.4,0,0,0,0
1614,117325.48,17,4,fashion,mobile,3.26,0,0,0,0
2802,176615.7,5,3,education,mobile,16.95,0,0,0,0
4174,96279.17,15,3,restaurants,mobile,19.97,0,0,0,0
4515,164776.58,20,1,telecom,mobile,7.55,0,0,0,0
4155,304687.19,6,6,utilities,desktop,17.86,0,0,1,1
1248,41422.81,19,5,utilities,mobile,2.34,0,0,0,0
2092,407375.62,5,1,grocery,mobile,0.48,0,0,0,1
1788,82096.96,8,0,grocery,mobile,2.42,0,0,0,0
2271,76968.39,16,5,education,desktop,3.04,0,0,0,0
2470,657396.52,18,5,electronics,mobile,17.49,0,1,0,1
2361,225240.42,16,0,fashion,desktop,14.8,0,0,0,1
2898,82021.43,0,3,utilities,mobile,0.22,0,0,1,1
3982,277337.03,22,4,utilities,desktop,2.8,0,0,0,1
1994,28606.78,19,3,education,mobile,6.85,0,0,0,0
4402,308016.32,12,0,fuel,mobile,13.55,0,0,0,1
1318,125429.6,12,6,fuel,desktop,11.75,0,0,0,0
3252,193754.37,1,2,travel,mobile,6.51,0,1,0,1
1811,30617.04,17,1,fashion,mobile,16.64,0,0,0,0
3187,259963.47,16,0,healthcare,mobile,3.75,0,0,0,1
4313,1014032.58,7,6,fuel,mobile,22.34,0,0,0,1
2241,207206.18,2,2,jewelry,desktop,8.09,0,1,1,1
4005,684503.49,0,0,fuel,mobile,0.88,1,0,0,1
1017,115498.65,20,3,fashion,mobile,13.98,0,0,0,0
3913,387392.54,9,4,electronics,mobile,1.56,0,1,0,1
2891,513723.52,18,5,fuel,mobile,10.65,0,0,0,1
2248,152517.48,2,4,electronics,mobile,3.43,0,1,0,1
2681,624671.28,0,4,education,mobile,2.07,0,0,0,1
3091,90485.77,7,5,fashion,mobile,25.88,0,0,0,0
1988,142946.75,15,5,fuel,desktop,3.86,0,0,0,0
1516,87285.29,16,2,gaming,desktop,8.53,0,0,0,0
2699,37711.05,18,3,grocery,mobile,14.33,0,0,0,0
3689,107148.02,10,3,fashion,mobile,1.47,0,0,0,0
1245,86608.01,6,6,electronics,desktop,11.37,0,1,0,1
3220,115881.28,1,2,education,mobile,0.48,0,0,0,1
3405,45437.52,3,2,electronics,mobile,18.18,0,1,0,1
1574,626689.01,10,0,healthcare,mobile,5.56,1,0,0,1
2902,1946655.44,1,2,jewelry,desktop,1.53,0,1,0,1
1983,1256224.92,18,2,restaurants,mobile,1.88,0,0,0,1
1979,35567.99,11,6,education,mobile,5.81,0,0,0,0
